Data e hora,Pressão - PC 52 (mca),Pressao - PM D52 (mca),Vazao (L/s),Ano,Mes,Dia,Dia da Semana,Horario,Turno,Estacao
2021-04-11T04:30:00Z,0.9,1.4,62.897331237793,2021,4,11,Domingo,04:30:00,Madrugada,Outono
2021-04-11T04:45:00Z,1,1.4,44.2505798339844,2021,4,11,Domingo,04:45:00,Madrugada,Outono
2021-04-11T05:00:00Z,1,1.4,47.8498382568359,2021,4,11,Domingo,05:00:00,Madrugada,Outono
2021-04-11T05:15:00Z,1.2,1.5,50.0029792785645,2021,4,11,Domingo,05:15:00,Madrugada,Outono
2021-04-11T05:30:00Z,1.6,1.6,50.5082702636719,2021,4,11,Domingo,05:30:00,Madrugada,Outono
2021-04-11T05:45:00Z,3.1,1.8,153.855545043945,2021,4,11,Domingo,05:45:00,Madrugada,Outono
2021-04-11T06:00:00Z,4.7,2.7,188.691635131836,2021,4,11,Domingo,06:00:00,Manha,Outono
2021-04-11T06:15:00Z,5.2,5.2,153.85627746582,2021,4,11,Domingo,06:15:00,Manha,Outono
2021-04-11T06:30:00Z,5.7,6.1,204.094604492188,2021,4,11,Domingo,06:30:00,Manha,Outono
2021-04-11T06:45:00Z,5.8,6.5,166.569244384766,2021,4,11,Domingo,06:45:00,Manha,Outono
2021-04-11T07:00:00Z,5.9,7.1,133.3349609375,2021,4,11,Domingo,07:00:00,Manha,Outono
2021-04-11T07:15:00Z,6.3,7.2,172.424133300781,2021,4,11,Domingo,07:15:00,Manha,Outono
2021-04-11T07:30:00Z,7.8,7,126.624443054199,2021,4,11,Domingo,07:30:00,Manha,Outono
2021-04-11T07:45:00Z,8.1,8.5,142.869598388672,2021,4,11,Domingo,07:45:00,Manha,Outono
2021-04-11T08:00:00Z,8.2,9.5,185.197952270508,2021,4,11,Domingo,08:00:00,Manha,Outono
2021-04-11T08:15:00Z,8.6,9.8,175.410049438477,2021,4,11,Domingo,08:15:00,Manha,Outono
2021-04-11T08:30:00Z,9,10,185.197952270508,2021,4,11,Domingo,08:30:00,Manha,Outono
2021-04-11T08:45:00Z,9.4,10.7,136.996276855469,2021,4,11,Domingo,08:45:00,Manha,Outono
2021-04-11T09:00:00Z,9.3,11.5,136.996276855469,2021,4,11,Domingo,09:00:00,Manha,Outono
2021-04-11T09:15:00Z,8.8,11.7,166.592102050781,2021,4,11,Domingo,09:15:00,Manha,Outono
2021-04-11T09:30:00Z,7.9,10.7,172.488586425781,2021,4,11,Domingo,09:30:00,Manha,Outono
2021-04-11T09:45:00Z,7.9,10,166.659896850586,2021,4,11,Domingo,09:45:00,Manha,Outono
2021-04-11T10:00:00Z,7.7,9.6,140.855239868164,2021,4,11,Domingo,10:00:00,Manha,Outono
2021-04-11T10:15:00Z,7.8,9.4,204.097137451172,2021,4,11,Domingo,10:15:00,Manha,Outono
2021-04-11T10:30:00Z,7.6,9.6,149.264343261719,2021,4,11,Domingo,10:30:00,Manha,Outono
2021-04-11T10:45:00Z,7.8,9.5,175.394088745117,2021,4,11,Domingo,10:45:00,Manha,Outono
2021-04-11T11:00:00Z,8.4,9.4,172.428665161133,2021,4,11,Domingo,11:00:00,Manha,Outono
2021-04-11T11:15:00Z,9.5,9.6,185.199005126953,2021,4,11,Domingo,11:15:00,Manha,Outono
2021-04-11T11:30:00Z,9.4,11.3,142.867736816406,2021,4,11,Domingo,11:30:00,Manha,Outono
2021-04-11T11:45:00Z,9.5,11.5,178.584854125977,2021,4,11,Domingo,11:45:00,Manha,Outono
2021-04-11T12:00:00Z,9.6,11.5,181.832305908203,2021,4,11,Domingo,12:00:00,Tarde,Outono
2021-04-11T12:15:00Z,10.2,11.4,175.453247070313,2021,4,11,Domingo,12:15:00,Tarde,Outono
2021-04-11T12:30:00Z,9.8,11.3,163.947387695313,2021,4,11,Domingo,12:30:00,Tarde,Outono
2021-04-11T12:45:00Z,9.8,12.3,166.679382324219,2021,4,11,Domingo,12:45:00,Tarde,Outono
2021-04-11T13:00:00Z,10,12,185.199005126953,2021,4,11,Domingo,13:00:00,Tarde,Outono
2021-04-11T13:15:00Z,9.5,12.3,163.946563720703,2021,4,11,Domingo,13:15:00,Tarde,Outono
2021-04-11T13:30:00Z,9.7,12.4,178.584854125977,2021,4,11,Domingo,13:30:00,Tarde,Outono
2021-04-11T13:45:00Z,9.6,12.2,200.01220703125,2021,4,11,Domingo,13:45:00,Tarde,Outono
2021-04-11T14:00:00Z,9.4,12.3,185.204223632813,2021,4,11,Domingo,14:00:00,Tarde,Outono
2021-04-11T14:15:00Z,9.7,12,98.0467300415039,2021,4,11,Domingo,14:15:00,Tarde,Outono
2021-04-11T14:30:00Z,10.4,12,95.2452926635742,2021,4,11,Domingo,14:30:00,Tarde,Outono
2021-04-11T14:45:00Z,10.4,12.5,96.1612396240234,2021,4,11,Domingo,14:45:00,Tarde,Outono
2021-04-11T15:00:00Z,10,12.7,131.59098815918,2021,4,11,Domingo,15:00:00,Tarde,Outono
2021-04-11T15:15:00Z,10.1,12.5,120.490081787109,2021,4,11,Domingo,15:15:00,Tarde,Outono
2021-04-11T15:30:00Z,10.3,12.3,100.007629394531,2021,4,11,Domingo,15:30:00,Tarde,Outono
2021-04-11T15:45:00Z,10.4,12.4,65.3647384643555,2021,4,11,Domingo,15:45:00,Tarde,Outono
2021-04-11T16:00:00Z,10.5,12.4,67.1288299560547,2021,4,11,Domingo,16:00:00,Tarde,Outono
2021-04-11T16:15:00Z,10.6,12.6,53.7666015625,2021,4,11,Domingo,16:15:00,Tarde,Outono
2021-04-11T16:30:00Z,10.2,12.4,52.6354713439941,2021,4,11,Domingo,16:30:00,Tarde,Outono
2021-04-11T16:45:00Z,9.6,12.6,53.4798316955566,2021,4,11,Domingo,16:45:00,Tarde,Outono
2021-04-11T17:00:00Z,9.9,12.3,52.9138298034668,2021,4,11,Domingo,17:00:00,Tarde,Outono
2021-04-11T17:15:00Z,10.5,12.1,76.341178894043,2021,4,11,Domingo,17:15:00,Tarde,Outono
2021-04-11T17:30:00Z,11.2,12.3,71.9475326538086,2021,4,11,Domingo,17:30:00,Tarde,Outono
2021-04-11T17:45:00Z,11.5,12.7,47.3965682983398,2021,4,11,Domingo,17:45:00,Tarde,Outono
2021-04-11T18:00:00Z,11.6,12.9,48.3174781799316,2021,4,11,Domingo,18:00:00,Noite,Outono
2021-04-11T18:15:00Z,11.7,13,50.0032806396484,2021,4,11,Domingo,18:15:00,Noite,Outono
2021-04-11T18:30:00Z,11.8,13.1,81.3067398071289,2021,4,11,Domingo,18:30:00,Noite,Outono
2021-04-11T18:45:00Z,11.5,13.3,90.0982131958008,2021,4,11,Domingo,18:45:00,Noite,Outono
2021-04-11T19:00:00Z,11,13,126.592163085938,2021,4,11,Domingo,19:00:00,Noite,Outono
2021-04-11T19:15:00Z,11,13,89.2909698486328,2021,4,11,Domingo,19:15:00,Noite,Outono
2021-04-11T19:30:00Z,10.8,12.5,144.936645507813,2021,4,11,Domingo,19:30:00,Noite,Outono
2021-04-11T19:45:00Z,10.6,12.7,97.0938186645508,2021,4,11,Domingo,19:45:00,Noite,Outono
2021-04-11T20:00:00Z,10.8,12.6,96.1344375610352,2021,4,11,Domingo,20:00:00,Noite,Outono
2021-04-11T20:15:00Z,11.2,12.6,55.252140045166,2021,4,11,Domingo,20:15:00,Noite,Outono
2021-04-11T20:30:00Z,11.5,13,69.4528579711914,2021,4,11,Domingo,20:30:00,Noite,Outono
2021-04-11T20:45:00Z,11.7,13.4,53.1948890686035,2021,4,11,Domingo,20:45:00,Noite,Outono
2021-04-11T21:00:00Z,12.3,13.5,52.9134902954102,2021,4,11,Domingo,21:00:00,Noite,Outono
2021-04-11T21:15:00Z,12.4,13.8,51.5497283935547,2021,4,11,Domingo,21:15:00,Noite,Outono
2021-04-11T21:30:00Z,12.9,14,52.0866889953613,2021,4,11,Domingo,21:30:00,Noite,Outono
2021-04-11T21:45:00Z,13.1,14.4,54.0576210021973,2021,4,11,Domingo,21:45:00,Noite,Outono
2021-04-11T22:00:00Z,13.2,14.5,47.6211204528809,2021,4,11,Domingo,22:00:00,Noite,Outono
2021-04-11T22:15:00Z,13.5,14.8,42.9213409423828,2021,4,11,Domingo,22:15:00,Noite,Outono
2021-04-11T22:30:00Z,13.8,15.1,42.3756103515625,2021,4,11,Domingo,22:30:00,Noite,Outono
2021-04-11T22:45:00Z,13.7,15.7,43.8623085021973,2021,4,11,Domingo,22:45:00,Noite,Outono
2021-04-11T23:00:00Z,13.8,15.5,42.9211196899414,2021,4,11,Domingo,23:00:00,Noite,Outono
2021-04-11T23:15:00Z,10.2,15.6,44.6458511352539,2021,4,11,Domingo,23:15:00,Noite,Outono
2021-04-11T23:30:00Z,6.3,13.6,43.1050682067871,2021,4,11,Domingo,23:30:00,Noite,Outono
2021-04-11T23:45:00Z,6,8.4,43.4810905456543,2021,4,11,Domingo,23:45:00,Noite,Outono
2021-04-12T00:00:00Z,6,6.6,43.1100616455078,2021,4,12,Segunda,00:00:00,Madrugada,Outono
2021-04-12T00:15:00Z,6.1,6.6,43.6708717346191,2021,4,12,Segunda,00:15:00,Madrugada,Outono
2021-04-12T00:30:00Z,6.3,6.6,43.4810905456543,2021,4,12,Segunda,00:30:00,Madrugada,Outono
2021-04-12T00:45:00Z,6.6,6.7,43.6709289550781,2021,4,12,Segunda,00:45:00,Madrugada,Outono
2021-04-12T01:00:00Z,6.8,7,44.0556793212891,2021,4,12,Segunda,01:00:00,Madrugada,Outono
2021-04-12T01:15:00Z,7,7.4,42.9212303161621,2021,4,12,Segunda,01:15:00,Madrugada,Outono
2021-04-12T01:30:00Z,7.1,7.6,43.8624305725098,2021,4,12,Segunda,01:30:00,Madrugada,Outono
2021-04-12T01:45:00Z,7.3,7.7,43.6709289550781,2021,4,12,Segunda,01:45:00,Madrugada,Outono
2021-04-12T02:00:00Z,7.3,7.8,43.6708106994629,2021,4,12,Segunda,02:00:00,Madrugada,Outono
2021-04-12T02:15:00Z,7.4,8,43.2928886413574,2021,4,12,Segunda,02:15:00,Madrugada,Outono
2021-04-12T02:30:00Z,7.5,8.1,44.4472808837891,2021,4,12,Segunda,02:30:00,Madrugada,Outono
2021-04-12T02:45:00Z,7.8,8.1,44.4472808837891,2021,4,12,Segunda,02:45:00,Madrugada,Outono
2021-04-12T03:00:00Z,7.8,8.2,44.4472808837891,2021,4,12,Segunda,03:00:00,Madrugada,Outono
2021-04-12T03:15:00Z,8,8.4,44.0556793212891,2021,4,12,Segunda,03:15:00,Madrugada,Outono
2021-04-12T03:30:00Z,8.2,8.6,43.4809684753418,2021,4,12,Segunda,03:30:00,Madrugada,Outono
2021-04-12T03:45:00Z,8.4,8.8,44.0556793212891,2021,4,12,Segunda,03:45:00,Madrugada,Outono
2021-04-12T04:00:00Z,8.5,9,43.8622016906738,2021,4,12,Segunda,04:00:00,Madrugada,Outono
2021-04-12T04:15:00Z,8.6,9,43.481029510498,2021,4,12,Segunda,04:15:00,Madrugada,Outono
2021-04-12T04:30:00Z,12,9.2,44.6456718444824,2021,4,12,Segunda,04:30:00,Madrugada,Outono
2021-04-12T04:45:00Z,13.9,10.3,44.2505798339844,2021,4,12,Segunda,04:45:00,Madrugada,Outono
2021-04-12T05:00:00Z,14.2,14.1,45.461799621582,2021,4,12,Segunda,05:00:00,Madrugada,Outono
2021-04-12T05:15:00Z,13.6,15.4,43.481029510498,2021,4,12,Segunda,05:15:00,Madrugada,Outono
2021-04-12T05:30:00Z,12.9,15.3,43.2928314208984,2021,4,12,Segunda,05:30:00,Madrugada,Outono
2021-04-12T05:45:00Z,12.5,14.4,45.0479316711426,2021,4,12,Segunda,05:45:00,Madrugada,Outono
2021-04-12T06:00:00Z,11.7,13.9,45.664909362793,2021,4,12,Segunda,06:00:00,Manha,Outono
2021-04-12T06:15:00Z,10.8,13.2,46.7318496704102,2021,4,12,Segunda,06:15:00,Manha,Outono
2021-04-12T06:30:00Z,10.2,12,45.2516098022461,2021,4,12,Segunda,06:30:00,Manha,Outono
2021-04-12T06:45:00Z,12.3,11.3,45.4575119018555,2021,4,12,Segunda,06:45:00,Manha,Outono
2021-04-12T07:00:00Z,13.1,11.2,46.5146713256836,2021,4,12,Segunda,07:00:00,Manha,Outono
2021-04-12T07:15:00Z,13.4,14.1,47.172981262207,2021,4,12,Segunda,07:15:00,Manha,Outono
2021-04-12T07:30:00Z,13.3,14.4,47.1726417541504,2021,4,12,Segunda,07:30:00,Manha,Outono
2021-04-12T07:45:00Z,12.9,14.5,47.6221618652344,2021,4,12,Segunda,07:45:00,Manha,Outono
2021-04-12T08:00:00Z,12.3,14.5,52.6352081298828,2021,4,12,Segunda,08:00:00,Manha,Outono
2021-04-12T08:15:00Z,10.9,13.7,46.7320518493652,2021,4,12,Segunda,08:15:00,Manha,Outono
2021-04-12T08:30:00Z,10.7,12.8,59.1757888793945,2021,4,12,Segunda,08:30:00,Manha,Outono
2021-04-12T08:45:00Z,9.8,12.3,47.622371673584,2021,4,12,Segunda,08:45:00,Manha,Outono
2021-04-12T09:00:00Z,9.2,11.9,51.0238914489746,2021,4,12,Segunda,09:00:00,Manha,Outono
2021-04-12T09:15:00Z,8.1,11,49.5084381103516,2021,4,12,Segunda,09:15:00,Manha,Outono
2021-04-12T09:30:00Z,8.3,10.3,69.9343109130859,2021,4,12,Segunda,09:30:00,Manha,Outono
2021-04-12T09:45:00Z,8.5,10,57.1470413208008,2021,4,12,Segunda,09:45:00,Manha,Outono
2021-04-12T10:00:00Z,7.9,10.2,73.008903503418,2021,4,12,Segunda,10:00:00,Manha,Outono
2021-04-12T10:15:00Z,7.7,10,49.7550086975098,2021,4,12,Segunda,10:15:00,Manha,Outono
2021-04-12T10:30:00Z,7.9,9.6,92.5997619628906,2021,4,12,Segunda,10:30:00,Manha,Outono
2021-04-12T10:45:00Z,7.8,9.7,100.007316589355,2021,4,12,Segunda,10:45:00,Manha,Outono
2021-04-12T11:00:00Z,8,9.7,62.1161308288574,2021,4,12,Segunda,11:00:00,Manha,Outono
2021-04-12T11:15:00Z,7.8,9.9,56.1840515136719,2021,4,12,Segunda,11:15:00,Manha,Outono
2021-04-12T11:30:00Z,8.3,10,63.6989212036133,2021,4,12,Segunda,11:30:00,Manha,Outono
2021-04-12T11:45:00Z,8.3,10.2,57.4850006103516,2021,4,12,Segunda,11:45:00,Manha,Outono
2021-04-12T12:00:00Z,8.5,10.8,74.6325073242188,2021,4,12,Segunda,12:00:00,Tarde,Outono
2021-04-12T12:15:00Z,8.9,10.8,84.039909362793,2021,4,12,Segunda,12:15:00,Tarde,Outono
2021-04-12T12:30:00Z,9,10.9,75.7631072998047,2021,4,12,Segunda,12:30:00,Tarde,Outono
2021-04-12T12:45:00Z,9.2,10.7,51.817440032959,2021,4,12,Segunda,12:45:00,Tarde,Outono
2021-04-12T13:00:00Z,9.1,10.6,102.049209594727,2021,4,12,Segunda,13:00:00,Tarde,Outono
2021-04-12T13:15:00Z,8.9,10.7,126.592163085938,2021,4,12,Segunda,13:15:00,Tarde,Outono
2021-04-12T13:30:00Z,8.9,10.4,60.5988883972168,2021,4,12,Segunda,13:30:00,Tarde,Outono
2021-04-12T13:45:00Z,8.6,10.3,80.6594924926758,2021,4,12,Segunda,13:45:00,Tarde,Outono
2021-04-12T14:00:00Z,8.5,10,59.8848991394043,2021,4,12,Segunda,14:00:00,Tarde,Outono
2021-04-12T14:15:00Z,8.5,9.9,136.997406005859,2021,4,12,Segunda,14:15:00,Tarde,Outono
2021-04-12T14:30:00Z,9.1,9.8,105.271606445313,2021,4,12,Segunda,14:30:00,Tarde,Outono
2021-04-12T14:45:00Z,9.6,10.5,63.2959594726563,2021,4,12,Segunda,14:45:00,Tarde,Outono
2021-04-12T15:00:00Z,9.8,11,86.9632110595703,2021,4,12,Segunda,15:00:00,Tarde,Outono
2021-04-12T15:15:00Z,10.3,11.2,67.1193466186523,2021,4,12,Segunda,15:15:00,Tarde,Outono
2021-04-12T15:30:00Z,10,11.6,77.5261993408203,2021,4,12,Segunda,15:30:00,Tarde,Outono
2021-04-12T15:45:00Z,10.3,12,52.6356391906738,2021,4,12,Segunda,15:45:00,Tarde,Outono
2021-04-12T16:00:00Z,10.6,11.9,76.9290390014648,2021,4,12,Segunda,16:00:00,Tarde,Outono
2021-04-12T16:15:00Z,10.6,12.3,50.0001487731934,2021,4,12,Segunda,16:15:00,Tarde,Outono
2021-04-12T16:30:00Z,10.7,12.3,55.2527008056641,2021,4,12,Segunda,16:30:00,Tarde,Outono
2021-04-12T16:45:00Z,9.8,12.4,54.6487617492676,2021,4,12,Segunda,16:45:00,Tarde,Outono
2021-04-12T17:00:00Z,10.2,12.2,97.0946884155273,2021,4,12,Segunda,17:00:00,Tarde,Outono
2021-04-12T17:15:00Z,9.8,12.2,49.7546997070313,2021,4,12,Segunda,17:15:00,Tarde,Outono
2021-04-12T17:30:00Z,9.1,12.3,53.7671318054199,2021,4,12,Segunda,17:30:00,Tarde,Outono
2021-04-12T17:45:00Z,9.1,12,54.0578002929688,2021,4,12,Segunda,17:45:00,Tarde,Outono
2021-04-12T18:00:00Z,9.2,11.7,61.3505401611328,2021,4,12,Segunda,18:00:00,Noite,Outono
2021-04-12T18:15:00Z,9.2,11.6,52.634880065918,2021,4,12,Segunda,18:15:00,Noite,Outono
2021-04-12T18:30:00Z,8.8,11.6,59.8842391967773,2021,4,12,Segunda,18:30:00,Noite,Outono
2021-04-12T18:45:00Z,8.3,11.6,56.8219985961914,2021,4,12,Segunda,18:45:00,Noite,Outono
2021-04-12T19:00:00Z,8.1,11.2,54.6483993530273,2021,4,12,Segunda,19:00:00,Noite,Outono
2021-04-12T19:15:00Z,8,11,57.8072814941406,2021,4,12,Segunda,19:15:00,Noite,Outono
2021-04-12T19:30:00Z,8,11,48.7836799621582,2021,4,12,Segunda,19:30:00,Noite,Outono
2021-04-12T19:45:00Z,8,11.1,46.9514083862305,2021,4,12,Segunda,19:45:00,Noite,Outono
2021-04-12T20:00:00Z,8,11.1,49.2643699645996,2021,4,12,Segunda,20:00:00,Noite,Outono
2021-04-12T20:15:00Z,8.2,11.3,54.050838470459,2021,4,12,Segunda,20:15:00,Noite,Outono
2021-04-12T20:30:00Z,8.2,11.5,61.353759765625,2021,4,12,Segunda,20:30:00,Noite,Outono
2021-04-12T20:45:00Z,8.3,11.4,57.1461486816406,2021,4,12,Segunda,20:45:00,Noite,Outono
2021-04-12T21:15:00Z,8,11.3,46.9512786865234,2021,4,12,Segunda,21:15:00,Noite,Outono
2021-04-12T21:30:00Z,8.1,10.8,45.6650390625,2021,4,12,Segunda,21:30:00,Noite,Outono
2021-04-12T21:45:00Z,7.9,10.5,51.8166198730469,2021,4,12,Segunda,21:45:00,Noite,Outono
2021-04-12T22:00:00Z,7.8,10.2,45.2517318725586,2021,4,12,Segunda,22:00:00,Noite,Outono
2021-04-12T22:15:00Z,4.7,10.2,44.2522583007813,2021,4,12,Segunda,22:15:00,Noite,Outono
2021-04-12T22:30:00Z,4.3,8,42.7377891540527,2021,4,12,Segunda,22:30:00,Noite,Outono
2021-04-12T22:45:00Z,4.3,5.8,43.2928314208984,2021,4,12,Segunda,22:45:00,Noite,Outono
2021-04-12T23:00:00Z,4.3,5.7,43.481029510498,2021,4,12,Segunda,23:00:00,Noite,Outono
2021-04-12T23:15:00Z,4.5,5.7,42.7377891540527,2021,4,12,Segunda,23:15:00,Noite,Outono
2021-04-12T23:30:00Z,4.7,5.8,42.375560760498,2021,4,12,Segunda,23:30:00,Noite,Outono
2021-04-12T23:45:00Z,5.2,6.2,43.481029510498,2021,4,12,Segunda,23:45:00,Noite,Outono
2021-04-13T00:00:00Z,5.4,6.5,43.106201171875,2021,4,13,Terca,00:00:00,Madrugada,Outono
2021-04-13T00:15:00Z,5.8,6.7,42.1967315673828,2021,4,13,Terca,00:15:00,Madrugada,Outono
2021-04-13T00:30:00Z,6,7,41.6692581176758,2021,4,13,Terca,00:30:00,Madrugada,Outono
2021-04-13T00:45:00Z,6.1,7.1,43.1060905456543,2021,4,13,Terca,00:45:00,Madrugada,Outono
2021-04-13T01:00:00Z,6.4,7.4,43.6708717346191,2021,4,13,Terca,01:00:00,Madrugada,Outono
2021-04-13T01:15:00Z,6.6,7.7,42.5559005737305,2021,4,13,Terca,01:15:00,Madrugada,Outono
2021-04-13T01:30:00Z,6.9,7.9,43.290599822998,2021,4,13,Terca,01:30:00,Madrugada,Outono
2021-04-13T01:45:00Z,7.1,8.1,43.481029510498,2021,4,13,Terca,01:45:00,Madrugada,Outono
2021-04-13T02:00:00Z,7.6,8.3,43.1072196960449,2021,4,13,Terca,02:00:00,Madrugada,Outono
2021-04-13T02:15:00Z,7.9,8.6,43.8624305725098,2021,4,13,Terca,02:15:00,Madrugada,Outono
2021-04-13T02:30:00Z,8.2,9,44.6456108093262,2021,4,13,Terca,02:30:00,Madrugada,Outono
2021-04-13T02:45:00Z,8.8,9.3,43.481029510498,2021,4,13,Terca,02:45:00,Madrugada,Outono
2021-04-13T03:00:00Z,9.2,9.6,44.6456718444824,2021,4,13,Terca,03:00:00,Madrugada,Outono
2021-04-13T03:15:00Z,9.3,9.9,44.2437705993652,2021,4,13,Terca,03:15:00,Madrugada,Outono
2021-04-13T03:30:00Z,9.7,10.3,44.2507019042969,2021,4,13,Terca,03:30:00,Madrugada,Outono
2021-04-13T03:45:00Z,10.2,10.6,45.2524795532227,2021,4,13,Terca,03:45:00,Madrugada,Outono
2021-04-13T04:00:00Z,10.3,11,46.7319793701172,2021,4,13,Terca,04:00:00,Madrugada,Outono
2021-04-13T04:15:00Z,10.6,11.3,52.3591003417969,2021,4,13,Terca,04:15:00,Madrugada,Outono
2021-04-13T04:30:00Z,10.6,11.6,51.816780090332,2021,4,13,Terca,04:30:00,Madrugada,Outono
2021-04-13T04:45:00Z,10.7,11.6,55.2520484924316,2021,4,13,Terca,04:45:00,Madrugada,Outono
2021-04-13T05:00:00Z,11.1,11.7,50.0032005310059,2021,4,13,Terca,05:00:00,Madrugada,Outono
2021-04-13T05:15:00Z,11.2,11.9,48.3122787475586,2021,4,13,Terca,05:15:00,Madrugada,Outono
2021-04-13T05:30:00Z,11.2,12.2,53.1948890686035,2021,4,13,Terca,05:30:00,Madrugada,Outono
2021-04-13T05:45:00Z,10.8,12.2,52.6349601745605,2021,4,13,Terca,05:45:00,Madrugada,Outono
2021-04-13T06:00:00Z,11.7,11.9,51.2851791381836,2021,4,13,Terca,06:00:00,Manha,Outono
2021-04-13T06:15:00Z,12.4,11.7,54.6482200622559,2021,4,13,Terca,06:15:00,Manha,Outono
2021-04-13T06:30:00Z,13.1,14,102.047622680664,2021,4,13,Terca,06:30:00,Manha,Outono
2021-04-13T06:45:00Z,13.2,14.8,103.099472045898,2021,4,13,Terca,06:45:00,Manha,Outono
2021-04-13T07:00:00Z,12.6,15,59.883918762207,2021,4,13,Terca,07:00:00,Manha,Outono
2021-04-13T07:15:00Z,12.5,14.6,138.898071289063,2021,4,13,Terca,07:15:00,Manha,Outono
2021-04-13T07:30:00Z,11.9,13.9,119.054626464844,2021,4,13,Terca,07:30:00,Manha,Outono
2021-04-13T07:45:00Z,11.1,13.8,181.831298828125,2021,4,13,Terca,07:45:00,Manha,Outono
2021-04-13T08:00:00Z,10.5,13.1,66.2294235229492,2021,4,13,Terca,08:00:00,Manha,Outono
2021-04-13T08:15:00Z,9.6,12.2,163.945755004883,2021,4,13,Terca,08:15:00,Manha,Outono
2021-04-13T08:30:00Z,9,11.5,151.525512695313,2021,4,13,Terca,08:30:00,Manha,Outono
2021-04-13T08:45:00Z,10.3,10.8,161.301910400391,2021,4,13,Terca,08:45:00,Manha,Outono
2021-04-13T09:00:00Z,10.3,10.8,82.6502075195313,2021,4,13,Terca,09:00:00,Manha,Outono
2021-04-13T09:15:00Z,10.4,12.1,136.997406005859,2021,4,13,Terca,09:15:00,Manha,Outono
2021-04-13T09:30:00Z,10.5,12.2,166.677688598633,2021,4,13,Terca,09:30:00,Manha,Outono
2021-04-13T09:45:00Z,10,12.1,185.200042724609,2021,4,13,Terca,09:45:00,Manha,Outono
2021-04-13T10:00:00Z,9.7,11.9,172.489486694336,2021,4,13,Terca,10:00:00,Manha,Outono
2021-04-13T10:15:00Z,9.6,11.4,188.694885253906,2021,4,13,Terca,10:15:00,Manha,Outono
2021-04-13T10:30:00Z,9,11.1,140.857055664063,2021,4,13,Terca,10:30:00,Manha,Outono
2021-04-13T10:45:00Z,8.7,11,142.809829711914,2021,4,13,Terca,10:45:00,Manha,Outono
2021-04-13T11:00:00Z,8,10.9,147.0703125,2021,4,13,Terca,11:00:00,Manha,Outono
2021-04-13T11:15:00Z,7.8,10.3,192.323043823242,2021,4,13,Terca,11:15:00,Manha,Outono
2021-04-13T11:30:00Z,7.8,10.2,185.200042724609,2021,4,13,Terca,11:30:00,Manha,Outono
2021-04-13T11:45:00Z,7.9,10,204.097137451172,2021,4,13,Terca,11:45:00,Manha,Outono
2021-04-13T12:00:00Z,9,10,200.015869140625,2021,4,13,Terca,12:00:00,Tarde,Outono
2021-04-13T12:15:00Z,9.8,10.1,195.973831176758,2021,4,13,Terca,12:15:00,Tarde,Outono
2021-04-13T12:30:00Z,10,11.7,192.321914672852,2021,4,13,Terca,12:30:00,Tarde,Outono
2021-04-13T12:45:00Z,10.2,12,181.748596191406,2021,4,13,Terca,12:45:00,Tarde,Outono
2021-04-13T13:00:00Z,9.9,11.9,151.524826049805,2021,4,13,Terca,13:00:00,Tarde,Outono
2021-04-13T13:15:00Z,9.3,12.5,185.197952270508,2021,4,13,Terca,13:15:00,Tarde,Outono
2021-04-13T13:30:00Z,9.6,11.7,196.023071289063,2021,4,13,Terca,13:30:00,Tarde,Outono
2021-04-13T13:45:00Z,9.5,11.6,256.194152832031,2021,4,13,Terca,13:45:00,Tarde,Outono
2021-04-13T14:00:00Z,9,11.4,277.800872802734,2021,4,13,Terca,14:00:00,Tarde,Outono
2021-04-13T14:15:00Z,7.9,11,256.356506347656,2021,4,13,Terca,14:15:00,Tarde,Outono
2021-04-13T14:30:00Z,7.6,10.4,256.422698974609,2021,4,13,Terca,14:30:00,Tarde,Outono
2021-04-13T14:45:00Z,8.3,9.4,243.918426513672,2021,4,13,Terca,14:45:00,Tarde,Outono
2021-04-13T15:00:00Z,7.9,10,212.877365112305,2021,4,13,Terca,15:00:00,Tarde,Outono
2021-04-13T15:15:00Z,4,10.1,227.128112792969,2021,4,13,Terca,15:15:00,Tarde,Outono
2021-04-13T15:30:00Z,2.9,9.6,227.232070922852,2021,4,13,Terca,15:30:00,Tarde,Outono
2021-04-13T15:45:00Z,2.7,4,217.278579711914,2021,4,13,Terca,15:45:00,Tarde,Outono
2021-04-13T16:00:00Z,2.4,3.7,212.781982421875,2021,4,13,Terca,16:00:00,Tarde,Outono
2021-04-13T16:15:00Z,2.3,3.5,232.568695068359,2021,4,13,Terca,16:15:00,Tarde,Outono
2021-04-13T16:30:00Z,2.1,3.2,204.183624267578,2021,4,13,Terca,16:30:00,Tarde,Outono
2021-04-13T16:45:00Z,2,3.2,212.781982421875,2021,4,13,Terca,16:45:00,Tarde,Outono
2021-04-13T17:00:00Z,2.2,3.1,222.339828491211,2021,4,13,Terca,17:00:00,Tarde,Outono
2021-04-13T17:15:00Z,2.2,3,196.091094970703,2021,4,13,Terca,17:15:00,Tarde,Outono
2021-04-13T17:30:00Z,2.1,3.1,196.094619750977,2021,4,13,Terca,17:30:00,Tarde,Outono
2021-04-13T17:45:00Z,4.9,3,185.197952270508,2021,4,13,Terca,17:45:00,Tarde,Outono
2021-04-13T18:00:00Z,3.5,3.1,188.689453125,2021,4,13,Terca,18:00:00,Noite,Outono
